sort_buffer_size,join_buffer_size,table_open_cache,thread_cache_size,query_cache_limit,max_allowed_packet,max_connect_errors,tmp_table_size,max_heap_table_size,innodb_autoextend_increment,innodb_buffer_pool_size,innodb_additional_mem_pool_size,innodb_log_buffer_size,QPS
1604.661706,335.4329305,532.8291874,20.00180135,2.289752184,14.11038425,592.7704466,104.5359007,101.4176354,183.831009,0.898849423,5.308658427,17.62049305,8029.35
1039.478575,792.3844729,987.1662156,97.89846462,2.468575211,12.40734603,950.8539008,97.48928396,59.12832113,372.2417579,3.39010346,3.122179758,10.01552654,8469.59
1537.796671,1865.561647,1605.776086,80.88030173,3.84767249,5.28326201,1521.247593,117.2509805,9.992596473,414.8074114,5.127947389,10.20166351,21.83014595,8237.7
2501.72338,704.5115039,1786.672049,113.0800452,3.045034631,15.26392231,1641.751347,112.7481707,126.7317311,327.2514883,4.599355819,6.682881598,14.6501721,8302.9
3468.633994,642.9529563,1178.787444,10.98047634,3.581503065,13.60903538,30.87698124,37.48601418,66.81121184,48.23322475,6.305668564,16.02798087,31.60996162,8291.94
2960.33099,177.710972,731.0684907,10.92780382,3.227846697,7.904234204,1512.290359,49.09927863,51.10601688,443.2631562,5.231684161,13.19869074,13.37173829,7615.2
2477.057436,538.5537452,1892.329792,92.76630092,1.856220801,9.064634633,1114.769305,59.43030037,20.24854773,157.3924701,8.919755597,11.20349526,19.24099051,8706.72
2992.196989,1047.57112,250.5880475,9.245460477,3.43149769,13.035208,310.2363481,44.26035011,43.2920695,144.1996155,2.577891948,20.6769003,8.688704464,8154.08
3462.772731,505.1342923,1269.292942,17.28630583,1.326283758,11.80805318,1782.848097,98.07446277,107.8594045,434.648445,1.444865286,7.140033679,16.78194503,8185.16
247.6441721,216.8674357,1743.303412,121.2260148,3.911074149,10.34867372,1792.213997,55.12963533,71.75708317,504.266604,8.954398234,18.63798959,29.21350439,8623.72
2391.114566,854.7398607,798.2189404,19.75011606,3.628291231,7.32033219,274.0489877,21.45370589,110.7640886,359.7155835,0.686486142,3.42800224,22.18111357,8423.72
831.5324806,941.7601855,1327.081915,88.09528171,1.163459025,8.273004057,1214.742824,50.38304679,97.82661985,364.1788406,6.847827746,15.92442138,4.195368534,7336.41
919.8291077,830.6830414,1769.336532,81.15629597,1.701566363,11.63953829,1195.784736,119.037735,63.30432503,440.7681418,5.879806743,12.5405811,9.690898582,8102.95
2064.291767,1648.925041,1365.719939,60.75298144,2.355314449,15.22055813,1902.234526,119.7388517,106.7970914,404.829928,5.965894847,1.280533804,19.69077988,7035.83
2228.890623,1197.442102,1591.456536,96.97707225,2.43408461,9.899794091,1316.029508,65.16344177,90.10485639,249.4756229,0.599438334,19.26458259,17.65895942,7866.94
3053.09104,873.6365537,674.8636688,81.61972129,2.514712231,7.451382571,1833.254082,36.59095508,26.3812254,95.03363468,0.765300028,4.478059625,8.689410704,8610.65
2532.105515,1874.671743,1374.678698,14.61615597,2.234285544,4.224414203,1811.808268,55.0284248,81.708691,195.2722694,5.981631081,10.39747489,6.744615696,7702.63
2993.572979,974.5862422,1485.878248,126.2861182,1.728478009,12.86152195,1536.395856,102.6072513,119.3681526,485.148598,5.11536389,19.96986155,26.12547245,8309.75
2521.008911,132.7272617,1265.42163,70.42440603,1.453964534,10.09828779,649.0511401,11.00993101,109.0045315,134.2881178,3.481781527,6.75102977,30.6730249,7415.3
2299.991365,896.994732,1331.10877,104.3397444,2.76410427,3.167493414,413.827554,71.50877715,22.35586048,147.1807734,7.112676483,13.52035085,29.02721278,7953.9
1748.846183,1056.61127,1560.162984,103.7235611,3.315143586,11.02751697,69.85580531,125.2787956,33.66451961,467.5008464,3.101935028,1.239952063,25.71203474,7689.44
1512.185869,554.2331995,617.881989,40.18505251,3.744908164,7.052552024,618.352934,49.23027859,115.0017528,386.0423364,4.429801642,15.84632213,27.42863779,7056.77
1834.233835,229.8501158,800.4083875,63.13045564,3.097523939,6.149941804,183.0450992,47.86688888,117.9578507,45.3164296,8.575764551,15.64691172,29.13496194,8141.67
1178.296073,504.6694318,799.7771655,95.91458479,3.312791622,7.170114348,1604.060334,34.41690997,45.99249571,332.1322493,7.909708285,4.44158204,26.50001224,7889.26
2413.220065,1605.319705,261.9389022,58.7334687,2.25608667,12.29142582,1446.363452,27.12963105,71.5163736,40.34205098,7.470810915,3.464179763,6.227930844,7713.18
1715.362948,1073.757732,842.2687153,76.15847517,2.733190752,6.655658285,1423.618947,35.30494099,76.66234422,316.7466135,1.505150474,4.1726219,11.19479805,7796.18
1458.206312,1619.938306,1762.165554,125.9082043,1.826756035,9.772733592,168.0167157,34.91360172,128.5074885,190.7152299,5.970522747,5.782800995,18.73656898,7344.33
2110.964584,1987.030753,130.5285459,84.4529606,2.943785058,14.21410461,1592.193008,53.76034787,23.24574912,284.8457562,7.493163813,9.049379098,16.11866688,7432.96
2374.578452,565.5448254,742.6653905,101.8302584,1.840696691,15.78939957,1031.816321,67.31481023,86.66043939,76.68738556,5.966552975,18.79402244,13.35749051,7709.06
3888.904959,810.7090835,453.2527099,108.8142053,1.312065334,15.63975169,1911.377237,41.8075156,16.89134008,488.3593026,4.377230068,19.16980805,7.58260218,7079.55
1893.987649,138.1730515,1378.206,11.2935065,1.279713391,8.653793011,1422.3975,122.9770185,24.42910647,402.5452839,5.780636542,7.442683826,26.57594096,6500.97
434.4937174,1422.202337,2033.307813,105.4719566,3.39930499,2.204153005,1168.330743,95.84417997,21.31466544,170.6826066,8.161766135,8.477733607,31.70603731,5504.72
3899.523236,1494.158665,1366.808711,94.29157417,1.77035179,15.65754432,818.9021775,47.09486987,97.53137122,146.9092683,5.487152683,9.320712767,30.51713236,6842.92
1829.0653,929.1753884,695.3659382,47.13334855,3.088410564,4.776356383,105.9212789,33.10071763,121.8751469,114.0320258,0.598197167,7.739370809,32.30276312,6861.29
1418.600884,867.7673967,1156.731343,96.47928266,3.941482328,10.88864191,778.5592209,52.06776648,59.28914208,160.3454478,6.724510235,9.853597395,18.90593369,6590
593.4303755,1279.217007,886.8119143,22.82320788,2.692296713,16.02782826,1944.196105,12.5272047,73.90402722,272.2029601,3.983481391,15.10408334,21.31618392,6373.24
4021.135431,645.9925373,930.9403175,66.96396213,3.315200028,10.63021211,913.4189174,19.42455139,111.1907524,369.7933024,2.098562134,6.697910242,32.16761475,6622.41
1708.248795,1606.983597,1443.109645,26.21099052,2.566203542,11.6369789,1857.185577,116.5598002,76.23208347,501.6466492,7.22120071,4.707791084,6.362993414,6403.61
1272.084832,1597.822649,467.3054758,41.85048838,2.726710856,2.664303449,1602.803172,118.1476694,123.8480349,175.212308,5.939738107,3.007254355,29.52701857,6424.8
2183.777594,1175.679256,1103.157327,91.11986437,3.535951639,15.73684223,24.1361396,101.6795082,51.39657146,143.4997548,5.751318098,9.580677701,7.668121538,6892.22
3860.547096,1319.212607,729.3919677,84.03936365,1.722646796,2.272258611,1557.232793,99.88247695,47.30971456,387.189654,3.859576882,8.159865224,28.27692992,6257.29
3111.812323,1721.725368,1100.383949,50.43401805,1.792096895,14.25165416,882.4250601,89.11535896,121.3374439,418.8499088,3.211025201,5.954778938,21.73761473,6661.01
2722.264293,1257.911719,1950.990452,94.30516401,2.657510854,4.388398272,1351.485214,57.56682301,79.67707037,503.0253118,1.885822192,15.9759216,30.3874124,7090.94
639.6830766,674.6366026,459.2625406,114.1432847,1.447659221,16.98067597,1514.696874,56.71223672,21.72228694,372.1351666,7.746508721,7.310965482,29.73570408,6758.95
567.6293068,392.3344839,1608.812849,12.75885933,3.756178228,3.489127266,1401.213992,10.17625372,119.1537468,502.6185018,1.544915158,2.899936335,18.49044182,6538.71
1270.346046,230.9736141,1553.534406,63.55941089,1.877201649,8.616184244,86.30588986,85.81967131,15.25196295,504.5387211,3.205904007,1.175293158,21.67674659,6439.59
3157.245202,146.3389813,1940.986363,69.23834488,1.182497474,16.55043453,1355.034585,119.9066795,80.96110677,18.56059304,8.824032336,2.394489268,11.83963514,6635.7
2344.894782,1053.229015,827.4242828,28.62164141,3.195970981,6.779734797,1393.356376,19.25591274,81.74752106,385.3694486,3.33042947,15.44447351,17.24405958,6697.91
3777.061494,1014.014343,363.0030729,69.93110406,3.398144118,4.397737333,1328.272678,75.13799072,84.27737253,132.8420354,0.464909357,17.68797443,27.96316712,6394.84
1738.432905,909.5883116,1211.952171,8.951892761,3.525538133,8.137809829,243.5691569,11.46317246,73.46416939,459.1279434,6.277368456,14.4498341,16.68117133,6189.66
169.2264781,951.396928,157.0637884,68.95236477,3.955014646,8.290477375,1270.730883,83.31822921,88.98250052,32.51803715,2.798907017,11.79155123,30.04674804,6532
1750.040212,1693.693147,1435.76934,18.07417186,2.27772131,7.702812559,700.8919772,27.09505832,112.4052729,151.1619325,1.532372563,1.572035103,19.72294559,6752.64
3998.848888,247.1169459,1913.779114,73.19871725,1.854261718,14.74846101,890.7588422,110.410531,97.02757373,221.0609571,0.650937978,15.46956045,24.02930384,6677.55
3009.015481,1235.395412,1379.468143,56.93960858,2.812372774,11.8389395,55.78565275,25.69408725,86.51353837,230.072477,3.06333335,11.50463231,16.32302249,7094.18
1525.969074,865.5695689,1452.934942,126.0013422,3.853185489,11.82316928,737.9808016,45.01328686,19.95894885,86.56853459,1.732638378,13.66113018,6.19339562,6261.97
1445.80959,1611.156392,1413.531098,52.43133226,1.221866437,9.213329278,1755.668949,54.67145239,68.52259943,323.6829121,8.958928084,5.205719392,10.56636683,6398.69
1860.942808,594.3911119,1828.007019,43.33716666,1.300208558,14.58400716,1355.040874,91.47141955,2.30173877,101.0839215,5.162096451,12.19734903,20.20704987,6529.71
765.0501753,1863.190561,1219.191628,85.93398877,2.328698255,15.86029184,580.6437333,88.74866166,55.76053592,166.1407691,1.350959327,20.92024152,9.591387627,6389.9
2354.358331,1050.474138,1936.084422,121.5103294,2.165973211,16.26538983,1152.332912,122.2501304,74.67110963,55.01422997,0.813377608,5.458650809,18.08511449,6400.61
1516.697331,1128.730457,1699.235127,40.52448138,2.85602553,3.396502815,1425.769285,109.3459533,61.7357492,394.3152642,7.189673117,11.28207862,15.22112294,6137.49
830.0779851,138.617332,1589.603734,45.98464402,2.973087529,11.60870681,1365.564235,70.42314006,116.9009099,437.9622011,0.142632097,16.3209008,31.66826969,6479.97
2470.977515,1121.670399,1779.709596,21.94199489,3.908804141,5.138071048,1888.586145,69.01203263,47.28723189,280.7037929,6.271854921,18.12567776,21.58676459,6406.23
603.7095256,1938.354576,702.048243,46.11596758,1.724834946,15.6430376,1518.14361,109.1733512,26.92989934,487.1851802,0.591844291,10.95900959,16.79789709,6369.06
1938.865615,1302.847065,447.4282205,102.1091088,2.575207527,5.999630735,1525.470069,16.89965929,26.84553826,455.5562524,1.727650648,5.767776494,28.00231274,6806.65
3385.324706,1412.981759,1254.880404,27.07375086,3.459354437,2.75412964,1775.147987,88.60849977,56.52155797,20.50101082,1.759984775,15.59782944,13.50845952,6318.05
1758.411526,1542.576063,1755.876868,80.25140503,2.702595942,11.91044439,273.5240021,94.45953551,115.5025051,280.091785,0.629727218,16.15580414,8.212417635,6902.06
4058.396466,1016.602646,218.7140791,21.69542973,1.15177778,6.22447536,481.1943176,121.4541305,28.65379313,65.35148201,5.348353264,2.858029081,13.05599026,6661.54
2928.023606,386.3742762,651.7723616,78.37270301,3.918248469,15.76560131,350.5648024,9.784947344,117.3571361,97.64855252,1.750410034,3.955701925,28.24221658,6277.54
200.1947505,1807.292041,419.2304551,123.5904858,1.004602917,14.02958681,309.3501925,112.6578428,36.6475488,378.5680733,1.908358166,16.83540394,18.70968877,6667.78
383.1499207,739.1759539,1663.91788,97.30016259,1.528409149,16.87504465,1199.266715,58.56782288,51.0634662,214.1354663,1.011879587,18.78965962,16.68474267,6531.69
2583.057616,1423.005565,477.539857,40.09142756,2.351593173,16.2236549,1461.996658,55.49272792,9.023894184,180.4993114,2.878393097,10.53182499,4.999271162,6497.93
297.0335106,1391.561672,479.7595115,66.39138534,1.987291512,5.811939306,971.7934879,33.85624822,57.52290908,311.505789,2.905370772,9.545641995,13.39361976,6360.74
2675.572888,1473.683479,476.1741406,45.52881073,2.302344784,11.06156629,191.4491009,83.35242163,54.94007138,71.20371903,6.078424227,3.066445063,18.45907439,6664.63
3241.393086,1502.668787,1062.663348,69.45015546,3.521981208,7.774470994,1752.882731,120.5868536,70.87579451,22.01630741,4.913301299,5.98412824,11.60654987,6672.15
3103.467847,657.3964019,1713.428816,50.75516699,1.08822644,13.97145091,1897.865639,50.37477047,25.88726652,28.72463461,5.310268772,10.50444421,25.30934115,6450.75
1861.989202,1487.205879,1089.092653,106.0433158,1.484604965,4.462461304,931.637864,65.63991645,10.74328628,116.8499866,1.747563082,16.74787064,18.467296,6417.66
1583.838289,738.8243166,1616.332784,42.73235694,2.563471358,16.12707783,1017.924405,108.7422587,27.86019656,67.688296,7.611296158,11.70622518,15.13704651,6631.19
2006.687547,1681.626224,1577.046323,82.90028318,3.187489654,3.206761297,534.125032,97.86191312,96.58585839,271.1666512,0.53533746,15.47027684,18.71456341,6308.43
967.5954279,143.3701022,897.9808722,72.04882953,3.755608723,15.61368771,1577.703336,118.5046923,100.6167684,417.8770062,6.172288066,19.40957063,30.34886672,6540
2116.501808,1575.611186,627.0070476,21.97821802,1.909453456,13.57774359,1341.131075,87.66115192,39.81892562,482.5790667,2.222840513,4.607396029,12.3769883,6295.52
2498.976232,211.7125668,1436.200622,101.3010945,3.063863617,14.30162904,1572.213969,72.06278796,104.5388364,128.8535496,3.02355299,19.51244572,15.82945713,6693.8
2732.531865,1729.535551,906.4086683,22.90570299,2.535329657,4.569001667,516.4780735,76.18992352,63.68912358,272.7857492,0.213949751,4.385068245,9.301859104,6794.17
4060.556817,1209.209227,678.7299798,65.65589876,2.443311204,10.74511633,498.4553322,77.45824098,107.5120985,404.2340594,1.356445283,5.834117211,32.41887669,6428.51
2871.269587,1000.185202,542.7558172,13.00028027,2.079851032,5.859998435,46.77403105,54.0950707,127.7765405,82.41140815,7.53574605,8.143131028,8.325084383,6810.19
802.4008014,142.9393711,2016.011273,20.49235598,1.648343878,12.80240318,996.7000685,24.82100533,2.167822839,112.3364523,0.942191031,4.638499673,13.28915638,6510.91
3253.645363,768.5901061,709.334274,30.46752229,2.401143102,9.542655431,648.2738865,74.57929174,55.78753733,303.572852,5.512276506,18.12463814,8.659068813,7001.14
2538.2256,205.3661174,1834.36023,96.89393817,3.069309324,5.062944792,706.7002428,29.24692074,48.10439535,81.38669146,1.795444139,17.25237199,24.90069254,6689.08
375.2677564,1331.565864,1183.281091,91.17541658,2.29354473,7.767091187,1673.555152,59.82833492,79.61211875,313.6729585,6.47990222,13.88224356,22.33128976,6527.1
2570.84889,902.5886132,1257.407043,59.01825515,3.974547509,8.353644991,268.1255807,63.81100496,120.9211678,424.8088871,8.045976899,13.67043815,28.83768196,6924.11
3321.210324,1766.840896,1662.286425,21.41031698,2.92038355,9.41535163,1363.700344,100.4300859,87.22518925,291.9509162,8.608726195,11.21718538,9.376196558,6557.9
3716.926127,2043.281806,927.1750672,96.39851474,2.465954284,4.977222981,1071.284231,106.8023022,26.12111506,414.1726372,1.82337216,15.46802517,24.61835348,6465.91
699.2733076,1397.189506,194.7071849,105.1994113,1.454976447,8.862244774,933.0394823,45.34134386,48.00070553,158.878699,7.279975044,2.114736624,28.8568692,6636.81
3010.440592,338.358657,1751.814918,119.7903577,3.903485331,9.13380358,1892.340908,104.2314415,112.0801092,510.4295123,6.930412891,11.55341589,4.211641478,7107.05
969.7251426,1147.238268,414.7799167,72.16192958,2.59189643,13.95958529,184.8167586,21.17807673,120.9936671,254.7644015,3.460234313,2.309582818,18.57527046,6460.28
1323.269913,452.3783205,189.7513589,14.49924869,1.002032595,7.418235606,1781.546571,26.0053242,11.61156859,43.48092966,1.930034938,3.247436344,15.79702257,6314.01
1991.341382,715.7126063,233.900039,26.4647049,2.032014206,2.434352469,646.5070909,73.22261506,9.282852911,269.7865562,4.667388273,9.419212544,28.62625741,6644.34
4055.017039,1220.783264,1578.371374,108.0935221,3.712412277,16.46580664,1579.818192,46.59432203,27.78606088,322.2977987,8.283160303,12.08161297,10.20738177,6597.56
3986.549369,1776.540693,1114.531274,64.01858669,2.069202991,4.281185488,1045.831155,110.5751258,13.95969588,491.3881719,2.40626648,17.35452547,24.27862301,6130.67
1666.641762,476.7668107,983.6494242,24.92562175,3.229984476,10.20535336,1403.68989,100.3149776,73.85269843,173.2200917,7.828353124,3.654465951,19.13702528,6069.31
1899.354764,1965.091207,476.2608806,11.94053865,1.468691315,16.2217867,172.071621,88.19231494,38.37909198,272.9355273,0.029780016,7.091421947,14.84058774,6138.6
1839.265645,233.4227126,1222.680143,108.7711745,1.332853123,14.25176638,1117.600246,61.92872423,11.83226612,64.98817702,1.607545627,15.35632583,8.434357841,6344.17
1023.721496,1429.938296,1007.884075,11.56462934,3.864103851,11.56003026,1683.545131,28.01604997,90.15944769,486.6051835,2.330264529,12.92048232,20.67426259,6660.57
2069.085973,911.4279699,924.8573674,125.7234459,1.318777346,12.20059947,278.130095,90.32545236,127.2644399,259.6340451,8.706319971,1.104629737,14.06127658,6853.65
288.7249179,1898.016431,904.9496145,71.31481544,2.657270408,8.950248832,602.4009311,59.58369094,4.389700509,155.3598295,0.177109013,4.019757382,13.36008823,6328.3
2991.416725,1538.892319,262.8319043,125.5604976,1.158457989,7.748238625,3.241976045,45.46511704,3.045945056,213.0914253,5.43247198,4.21202472,27.06927884,6504.87
575.9701645,1477.638976,753.7438225,8.510728552,3.757034665,12.20465667,102.2367016,32.03983936,73.15265093,157.0654148,5.840257583,11.87516168,15.79708878,6523.74
2678.279212,1402.66434,591.0932302,21.97934127,1.276414395,6.38295697,1905.548634,108.1932364,128.1856069,24.0119315,7.277476874,5.093219491,31.7623866,6250.19
2874.526782,1290.088732,1093.891245,49.23332205,3.468062047,7.609460241,1631.589862,78.48804149,39.27982325,500.9943492,1.029202088,14.01996388,24.05901364,6475.74
3420.023623,888.2774079,1945.994963,45.54613946,2.880165854,10.93389455,175.7996466,98.25253531,79.45046237,445.3773176,8.86636059,7.06013484,10.83959116,6729.38
334.9087934,411.6568398,917.6897217,20.62910066,2.641454936,2.662537363,471.2265043,66.61844414,99.32250354,339.2949632,1.966889002,1.360196461,25.64158389,6294.1
2061.121846,1055.633149,481.2677925,72.74249818,3.390127647,9.642015572,1491.814808,57.26536499,105.7032274,492.8531556,4.544108283,14.49770254,29.39205225,6689.93
3381.639903,667.8134075,1133.820462,110.2176185,2.700884692,5.844327917,253.8027935,73.85595302,51.12975647,307.7219598,1.07621487,11.85466225,11.36867371,6523.54
2627.826944,1885.706402,1179.74835,92.83694914,1.328816557,15.34996934,324.5947134,23.92579824,97.71021067,102.1995037,4.927295216,15.4003568,25.01715091,6676.5
462.1174528,496.2865065,1971.481421,73.61798739,2.831293054,10.91412374,726.1845998,75.18128532,104.8609072,121.3448386,2.995416379,6.139775667,16.27167017,6541.7
3119.237929,620.0489691,963.8427024,102.4999138,2.819027643,7.086290021,1135.099408,62.0479349,70.95368105,315.9846433,6.992484532,12.48728493,13.41662916,6101.95
2565.305364,997.4832789,1245.721539,41.23987217,2.930424223,10.21222888,1640.518032,121.6747958,108.7999132,404.1313422,4.983432571,2.463379404,22.92527883,6236.92
2205.954232,382.8506029,1653.437171,113.8018849,3.095786877,12.51310914,1495.948034,65.72480867,98.15475731,13.09859342,1.406805302,6.394999033,5.778184666,5840.07
3916.104567,1511.884578,479.4747333,88.31769272,1.220234368,9.555266402,1562.616528,39.79729065,109.936796,381.2681929,1.16591077,10.61495009,28.72394389,6499.4
336.4715729,262.2509714,1640.49841,98.8876942,2.40926477,6.220043681,1322.053984,53.95449814,21.63579849,507.0826025,5.670268327,20.07120823,17.06272589,6450.82
3624.865665,581.5868152,1165.062064,25.41952436,1.854701258,3.19502268,941.0891118,110.9589756,60.47215647,447.6026096,4.581165113,4.384143701,10.68977148,6431.22
1558.606586,567.3047143,1002.600917,72.41065076,1.274277953,9.720986447,1925.907716,122.9991594,77.72804566,94.08461355,8.283502071,15.31701092,10.56224972,6637.29
1007.57217,158.7163961,286.4600213,57.04022082,1.232998275,4.349272912,437.5011674,50.60985794,79.87177893,104.683495,2.373386737,4.728702307,8.522205587,6507.84
2170.094758,1067.87804,456.4782089,47.03886846,3.240823856,9.181971057,94.8515764,37.20506738,40.11063149,268.3065179,6.08985348,13.81343575,17.33120015,5946.39
3926.406349,1523.58109,133.7801124,117.3079687,3.214545857,6.878332643,338.2556815,30.85602577,101.4697491,478.6335395,4.238721403,5.232189432,19.51535377,6940.37
1356.806096,1055.852939,937.4079938,125.7161221,1.591220985,12.94383202,410.6592809,23.81765925,123.6907564,166.5697843,0.612487137,10.63452205,28.76370165,6901.4
963.4053405,1065.645119,1928.637198,68.25752227,1.152275091,6.05468892,1935.352694,64.11444358,7.281787944,190.448595,7.05789293,18.34072998,29.25656254,6920.11
3611.872563,1245.733846,1848.29241,70.51992222,1.732971853,8.033805852,1755.337875,48.45281522,24.60702243,28.64708469,8.21311129,8.349749424,23.55034184,6172.85
3961.98008,1670.854158,975.7955841,84.52960499,3.227404284,12.74749251,1382.780612,27.19949819,90.39022942,322.6443966,1.834228475,14.74751797,6.387746296,6418.02
3848.206309,300.2381399,195.9611378,90.14263443,1.661498681,8.044956457,724.4713707,122.9486397,56.00943508,245.0723668,1.151178585,5.720352227,27.89373899,6346.18
2800.491377,1575.106414,346.3742187,77.19245377,3.592342456,13.37319886,1475.785991,61.99831611,99.33455458,483.7390631,6.724093176,10.80659067,25.7377235,6038.41
1178.452704,1401.561832,974.2785573,58.89257768,3.185749523,4.606411791,1726.764225,58.49513374,10.58984527,230.2499171,1.311183575,20.09392603,5.457088045,6306.17
1720.66042,752.0560647,1802.269666,73.85605671,2.577751395,8.469924333,1609.069952,115.2084515,42.47908265,322.2472685,4.42450067,15.91149989,15.40788297,6322.31
1674.270779,624.5638709,207.6406146,16.06870674,2.44867898,16.76450721,1247.364568,69.22281671,51.41599702,156.7095272,2.304965124,14.83239754,13.65528953,6748.22
807.3072585,1670.625317,1055.259121,105.4273265,2.257023455,5.243408241,1604.952876,84.77026142,31.02649762,267.1235085,7.985026582,2.438129907,10.841046,6388.77
2307.44112,1226.909793,549.5565766,54.15176831,1.910260402,7.778429165,703.2983437,92.40809492,41.71439987,314.0489572,2.545768275,1.020659424,18.61957727,6800.22
2900.751739,636.1553008,1067.380289,124.3904455,1.095081794,5.539057976,1507.581579,81.02107792,22.92402451,58.0534758,2.691985698,16.9684109,25.86558143,6745.7
2506.326711,738.6790028,1176.113534,14.3250594,3.033758029,13.55399716,1969.893659,90.48642215,77.02128452,320.9222507,0.722992782,15.0442967,32.64046006,6207.44
2598.074943,1548.332094,1767.379623,121.5571184,1.394693561,7.648114642,3.897450252,93.19469152,103.8530416,379.2632965,4.591738229,19.73190394,11.13286283,6788.91
884.0060999,1522.350603,163.2422348,36.77209866,3.648303962,4.837027429,132.2596317,36.97778095,7.487249345,62.25543746,2.042435717,4.538356781,21.30275878,6494.56
1558.577325,1739.780698,229.691925,47.51337372,1.064487965,13.11040255,426.1774755,75.26897775,123.8590791,187.754442,4.121322834,5.775653805,22.59579895,6373.96
384.1207777,1090.221247,1607.403797,70.24361032,2.471757187,2.868146795,689.5975552,16.03506419,82.23115612,260.9081311,8.120313306,17.08896046,9.546371012,6523.28
2500.677032,826.808158,586.3313594,12.52359284,3.214232028,12.61655484,1054.461559,100.6581562,80.9313304,201.605482,6.769263156,12.17902612,24.30668083,6394.36
1049.581373,1847.591254,240.7478028,16.25843064,2.96076699,3.119254095,1338.65978,115.9359698,98.55078071,438.7753184,5.591995845,1.124143557,31.71903415,6268.56
3500.49215,1305.69744,1913.640019,105.5890838,3.544827073,14.50813454,246.0348587,102.4490249,123.5310071,481.5366934,5.283365157,7.883092477,32.21654991,6289.83
790.9262197,1606.70967,342.7362348,47.83520203,3.882021309,4.236439142,57.67582365,82.2265189,111.165241,126.5608819,2.060935459,3.643812192,17.3606922,6610.16
1687.875555,939.4461121,576.135004,82.39120471,1.855266311,4.303900004,790.5117487,63.58296136,126.0102747,507.5833728,8.811482984,11.54424552,19.35169373,6486.14
2375.332997,356.2926391,1489.52601,115.8888954,3.918391514,16.54099734,1737.895142,37.67924915,36.1525584,90.52008236,8.32100554,7.827456009,16.95234404,6596
564.9003725,1595.535491,1984.135291,17.01406615,1.426286332,2.298214593,818.1748995,74.19249261,77.052766,510.35019,3.625964951,7.65567226,32.27807441,6418.45
1856.243845,1205.878863,1265.875478,24.21889564,3.761098604,7.846138625,1227.87691,62.73472649,108.6300316,289.3924648,1.027886365,9.405477298,4.033882908,5920.71
1052.1582,1796.331483,1371.430634,67.26143211,3.360696247,4.517924587,1669.349973,107.8640716,122.1070133,382.4400618,2.194261794,20.59259047,11.35522226,6681.29
248.9796625,168.6425018,209.7580331,54.14617194,1.207676596,14.25216034,30.68509979,118.1586236,86.45081501,398.4742793,2.671600339,14.55105783,20.57826661,6800.47
2420.866117,1715.054956,1086.769252,122.9730773,3.623081887,11.40127465,1724.663489,114.7459883,57.15235158,252.5355313,1.538538659,20.76584053,14.23115899,6163.05
2531.326483,344.650879,1277.738949,87.98087625,3.434560709,15.56144747,1611.343728,114.750478,115.8209573,209.1927729,0.913513322,18.04977949,11.98267593,6221.21
1815.061932,2043.282884,779.1738623,26.9985442,1.402192031,13.09073533,1484.160863,61.48797404,71.98273604,127.2472177,5.568710159,17.5135547,7.084126818,6526.06
3238.730209,135.6693835,785.219691,88.81339143,2.621830965,2.093022236,1322.275207,16.42471155,48.05951377,424.3022369,7.646317467,16.19019908,18.10499872,6983.62
1866.982289,363.8613599,748.3823008,43.70425189,3.249558329,7.084685902,1506.133531,110.7972767,77.14629298,311.2580352,2.867924004,1.333070574,24.9845843,7154.51
1119.353376,1485.192908,2030.334488,60.10300266,3.536046482,10.89714935,1767.068319,21.23736108,19.25311213,68.77451542,4.815826931,14.31371333,28.82666415,6630.55
4029.006706,956.1943899,1455.006687,115.3388818,2.875949198,5.068551974,1509.510375,45.19544475,111.1159607,131.6262445,0.115198436,3.466727114,13.26922558,6601.5
1960.888414,1209.448802,806.5858666,126.475236,2.624002116,15.10553468,370.0480017,70.58924797,26.3098604,272.3968943,8.960596735,11.15864621,26.34353724,6466.59
1085.648516,1346.744191,495.9302346,127.702096,2.826519219,15.37086368,747.2873114,46.13648693,86.96586477,83.70666483,6.894376598,17.02138935,16.47026512,6447.28
3882.894133,228.2961127,995.7178674,68.56398314,2.438747574,16.76209266,898.6604884,57.86172747,23.40334224,48.45438717,5.223836669,14.67210569,10.96386814,6361.71
2675.361645,1863.980788,797.2005003,125.3967453,2.264558238,16.55632181,479.2762496,75.33973699,31.26274806,110.9875216,2.787675492,5.142366502,4.561915504,6521.2
3336.356741,158.5494507,904.9478711,60.66689107,3.787157249,13.32635984,900.7460953,45.97764862,31.09100467,73.14040261,6.535872009,9.932864935,22.41989518,6580.58
1633.36276,208.9783733,741.9010341,111.1477607,3.04405469,16.37095685,197.8637999,35.71438179,82.34705096,411.2045337,2.188479133,5.20340793,7.884105522,6532.79
3753.947797,1921.940123,563.2907811,53.25953141,3.767977666,6.118871567,803.1278556,99.42010273,97.98785193,39.00502228,4.515742521,11.74247624,10.52921773,7126.77
3574.75384,1951.014941,1467.815296,127.5142697,2.300445179,8.183127545,1731.063687,85.47515312,80.59049002,504.7147518,1.074277607,15.01533611,31.2012066,6471.19
2719.057703,1992.808304,510.2078621,17.53086491,2.353037748,6.579849601,930.914514,26.3751945,104.9396361,401.4620018,2.067894127,14.73834312,30.59421301,6319.79
